txt_fn,pedestrian,bicycle,car,motorcycle,bus,train,truck
000000094996.txt,1,0,0,0,0,1,0
000000321107.txt,1,1,1,1,0,0,0
000000539767.txt,0,0,0,1,0,0,0
000000408249.txt,1,0,0,0,0,1,0
000000090738.txt,0,0,0,1,0,0,0
000000117585.txt,1,0,0,1,0,0,0
000000083393.txt,0,0,1,0,0,0,0
000000493252.txt,1,0,0,0,0,1,0
000000338972.txt,0,0,1,0,0,0,0
000000434200.txt,0,1,0,0,0,0,0
000000115342.txt,1,2,0,0,0,0,1
000000428530.txt,0,0,0,0,0,2,0
000000506900.txt,0,0,0,0,0,1,0
000000176466.txt,1,0,1,0,0,0,1
000000219357.txt,1,0,0,0,0,0,1
000000206083.txt,1,0,1,0,1,0,0
000000526874.txt,0,0,1,0,0,0,2
000000081922.txt,0,0,1,0,0,0,0
000000242222.txt,1,0,1,2,0,0,0
000000113259.txt,1,0,1,0,0,0,1
000000444926.txt,1,0,0,4,0,0,0
000000492897.txt,1,0,0,0,0,0,1
000000228380.txt,0,0,0,0,0,1,0
000000319649.txt,1,0,1,0,6,0,1
000000331289.txt,0,2,0,8,0,0,0
000000202990.txt,1,1,0,0,0,0,0
000000365565.txt,0,0,0,2,0,0,0
000000548538.txt,1,0,0,0,0,1,0
000000017472.txt,1,0,1,2,0,0,0
000000166995.txt,0,0,1,0,0,0,1
000000112841.txt,0,0,0,1,0,0,0
000000178647.txt,1,0,1,0,0,0,1
000000061605.txt,1,0,0,0,0,1,0
000000244715.txt,1,0,1,2,2,0,0
000000201670.txt,0,0,1,0,0,0,1
000000249659.txt,0,0,0,0,1,0,0
000000272241.txt,0,0,0,1,0,0,0
000000373393.txt,1,0,0,0,0,2,0
000000243416.txt,1,0,0,1,0,0,0
000000293825.txt,1,0,1,0,4,0,2
000000211381.txt,0,0,0,0,0,2,0
000000182176.txt,1,0,1,0,2,0,1
000000120511.txt,0,0,0,0,0,1,0
000000242526.txt,1,1,1,1,0,0,2
000000498392.txt,1,0,0,0,0,2,0
000000012681.txt,1,0,0,0,0,1,0
000000246932.txt,1,0,0,0,2,0,0
000000328120.txt,1,12,1,0,0,0,1
000000178048.txt,1,0,0,1,0,0,0
000000478320.txt,1,0,1,0,0,0,6
000000190513.txt,0,0,0,3,0,0,0
000000516681.txt,1,0,0,0,0,10,3
000000112737.txt,0,0,1,0,0,0,0
000000040129.txt,0,0,1,0,1,0,1
000000173798.txt,1,0,0,0,1,0,0
000000281317.txt,0,0,1,0,1,0,0
000000252911.txt,0,0,1,1,0,0,0
000000262191.txt,1,0,1,0,1,0,0
000000425280.txt,1,0,1,0,1,0,0
000000567065.txt,0,0,0,0,0,0,1
000000560581.txt,1,0,1,0,1,0,0
000000521922.txt,1,0,1,0,0,0,6
000000179187.txt,0,0,1,0,0,0,0
000000140651.txt,0,0,0,1,0,0,0
000000107939.txt,0,0,1,0,0,0,0
000000202747.txt,1,0,0,4,0,0,1
000000508761.txt,0,0,1,0,0,0,0
000000027348.txt,1,0,0,1,0,0,0
000000312344.txt,0,0,1,0,1,0,1
000000225271.txt,1,0,1,2,1,0,1
000000527229.txt,1,1,0,0,0,0,0
000000023096.txt,0,0,1,0,0,0,0
000000136704.txt,0,0,0,0,0,1,0
000000216142.txt,0,0,0,0,1,0,0
000000261746.txt,0,0,1,0,0,0,0
000000371638.txt,0,0,0,0,0,1,0
000000361601.txt,1,0,0,0,0,2,0
000000050354.txt,1,1,0,0,0,1,0
000000230593.txt,1,0,1,1,0,0,0
000000282366.txt,0,0,1,0,1,0,0
000000147192.txt,1,1,1,1,0,0,1
000000465495.txt,0,0,1,0,0,0,0
000000558229.txt,1,0,0,0,1,0,0
000000350077.txt,1,0,1,0,0,0,1
000000084183.txt,1,1,1,0,1,0,1
000000208357.txt,1,0,0,0,0,0,2
000000473922.txt,0,0,0,0,4,0,0
000000470516.txt,1,0,0,0,0,0,3
000000339913.txt,1,1,0,0,1,0,0
000000388824.txt,0,0,1,0,0,0,1
000000147616.txt,0,0,0,0,0,1,0
000000472549.txt,0,0,0,5,0,0,0
000000364703.txt,0,0,0,0,0,1,0
000000152566.txt,1,0,1,0,0,0,2
000000536034.txt,1,0,1,0,0,0,2
000000539808.txt,1,0,0,0,0,0,3
000000369633.txt,0,0,0,0,0,1,0
000000073262.txt,1,3,0,0,0,0,0
000000060433.txt,1,0,1,0,1,0,0
000000112849.txt,1,0,1,0,0,0,1
000000158950.txt,1,0,0,0,0,1,0
000000269109.txt,0,0,1,0,0,0,0
000000466263.txt,0,0,1,0,0,0,0
000000090278.txt,0,0,1,0,2,0,0
000000069391.txt,0,0,1,0,1,0,0
000000189798.txt,1,0,0,0,0,1,0
000000018317.txt,1,0,0,3,0,0,0
000000194600.txt,0,0,0,0,0,0,1
000000150834.txt,1,0,0,0,0,0,1
000000332824.txt,0,0,1,0,0,0,1
000000221183.txt,0,0,0,0,0,1,1
000000411851.txt,0,0,1,0,0,0,0
000000336291.txt,0,0,0,0,0,0,1
000000249291.txt,0,0,1,0,1,0,1
000000429710.txt,1,4,1,0,0,0,0
000000426728.txt,1,0,1,2,0,0,1
000000015851.txt,1,2,0,0,0,0,0
000000216618.txt,1,0,1,0,1,0,2
000000228712.txt,0,0,0,0,0,0,1
000000041456.txt,0,3,0,1,0,0,0
000000218446.txt,0,0,0,0,1,0,0
000000317904.txt,0,0,0,0,0,1,0
000000341487.txt,1,0,0,0,0,0,1
000000235871.txt,0,0,1,0,0,0,0
000000519136.txt,0,1,1,0,0,0,0
000000257815.txt,0,1,0,0,0,0,0
000000263454.txt,0,0,0,0,0,0,1
000000250108.txt,0,0,1,0,0,0,0
000000180139.txt,1,0,1,0,1,0,0
000000566823.txt,0,0,1,0,1,0,0
000000231476.txt,1,0,0,0,0,2,0
000000128858.txt,1,0,0,0,0,1,0
000000361190.txt,0,0,0,0,0,0,1
000000490887.txt,1,2,0,1,0,0,0
000000493936.txt,0,0,0,0,4,0,0
000000579045.txt,0,0,0,0,0,1,0
000000322734.txt,0,0,0,0,0,1,0
000000208927.txt,1,0,1,0,11,0,0
000000221883.txt,0,0,0,0,0,1,0
000000559040.txt,0,0,0,0,1,0,0
000000066067.txt,1,0,1,0,1,0,0
000000384412.txt,0,0,1,0,0,0,0
000000173155.txt,0,0,1,1,0,0,0
000000237626.txt,0,0,0,1,0,0,0
000000269282.txt,0,0,1,0,0,0,0
000000031240.txt,1,0,0,0,0,1,0
000000065668.txt,0,0,1,0,0,0,2
000000549718.txt,1,0,0,0,1,0,0
000000504664.txt,0,0,0,0,0,0,1
000000097023.txt,1,0,1,0,0,0,1
000000501418.txt,0,2,0,0,0,0,0
000000066348.txt,0,0,0,0,0,0,1
000000261870.txt,0,1,0,0,0,0,0
000000514693.txt,1,2,1,0,0,0,0
000000384346.txt,1,0,0,0,0,1,0
000000564934.txt,1,0,0,0,0,1,0
000000405848.txt,1,0,0,1,0,0,0
000000412442.txt,1,6,0,2,0,0,0
000000179532.txt,1,1,0,0,0,0,0
000000299343.txt,1,0,0,0,2,0,0
000000503707.txt,1,0,1,3,0,0,0
000000379409.txt,0,0,1,0,0,0,1
000000369920.txt,1,0,0,0,1,0,0
000000035382.txt,1,0,0,1,0,0,0
000000131674.txt,1,4,0,0,0,0,0
000000539141.txt,0,0,0,0,0,0,5
000000011838.txt,1,0,1,1,0,0,0
000000158977.txt,0,3,1,1,0,0,2
000000220898.txt,1,0,0,0,0,4,0
000000114784.txt,0,0,0,0,0,1,0
000000315769.txt,1,1,1,0,1,0,1
000000209671.txt,0,0,0,0,0,0,2
000000324275.txt,1,0,1,0,1,1,0
000000014985.txt,1,0,1,0,0,0,1
000000260395.txt,1,0,1,0,2,0,0
000000478857.txt,0,0,1,0,0,0,0
000000108679.txt,0,1,0,0,0,0,0
000000095283.txt,0,0,1,0,0,0,2
000000011294.txt,0,1,0,0,0,0,0
000000548126.txt,0,0,1,0,1,0,0
000000079645.txt,1,0,0,0,0,1,0
000000032777.txt,1,0,0,0,0,2,0
000000250809.txt,1,0,1,0,0,0,1
000000241466.txt,1,11,0,1,0,0,0
000000232311.txt,1,1,0,0,0,0,0
000000429644.txt,1,5,0,0,0,1,0
000000514139.txt,0,0,1,0,0,0,2
000000383525.txt,0,0,0,2,0,0,0
000000258112.txt,1,1,1,0,1,0,0
000000224247.txt,0,0,0,0,0,0,2
000000286490.txt,1,0,0,1,0,0,0
000000013965.txt,0,0,1,0,1,1,0
000000352980.txt,1,0,0,0,2,0,0
000000555206.txt,1,0,1,0,1,0,0
000000396741.txt,0,0,0,0,0,0,1
000000444670.txt,0,0,0,0,0,0,1
000000325369.txt,1,0,0,0,0,0,1
000000570338.txt,1,0,0,1,0,0,0
000000106788.txt,1,0,0,1,0,0,0
000000028646.txt,0,0,0,0,0,2,0
000000470057.txt,0,1,0,0,0,0,0
000000235217.txt,0,0,0,0,0,2,0
000000125184.txt,0,0,0,0,0,0,1
000000063818.txt,1,0,1,0,0,0,3
000000391560.txt,1,0,0,0,0,1,0
000000101749.txt,1,0,0,13,0,0,0
000000373045.txt,0,0,0,0,0,1,0
000000277292.txt,0,0,0,0,0,1,0
000000393887.txt,0,0,0,0,0,1,0
000000471468.txt,0,0,0,0,0,1,0
000000293756.txt,1,0,1,0,0,0,1
000000203454.txt,1,1,0,2,0,0,0
000000567438.txt,0,0,0,0,1,0,1
000000074299.txt,1,1,1,0,0,0,0
000000513733.txt,0,0,1,0,0,1,0
000000192799.txt,0,0,0,0,0,0,1
000000214729.txt,1,0,0,0,1,0,0
000000081416.txt,0,0,0,1,0,0,0
000000145502.txt,0,0,0,2,0,0,0
000000094700.txt,0,0,0,0,2,0,0
000000138434.txt,0,0,1,0,0,0,0
000000382316.txt,1,1,0,0,0,0,0
000000167603.txt,0,0,1,0,1,0,1
000000040705.txt,1,0,1,0,0,0,1
000000233617.txt,1,0,0,0,0,0,3
000000323900.txt,0,0,0,0,0,1,0
000000283278.txt,0,0,1,0,0,0,1
000000492025.txt,0,0,1,0,0,0,0
000000090154.txt,1,0,1,1,1,0,1
000000318200.txt,1,2,1,0,1,0,0
000000004032.txt,0,0,0,0,5,0,0
000000164659.txt,1,1,0,0,0,0,0
000000490670.txt,0,0,1,0,0,0,0
000000045110.txt,1,0,0,1,0,0,1
000000271844.txt,1,0,1,0,0,0,1
000000095990.txt,1,0,0,0,0,0,1
000000178242.txt,1,0,1,0,2,0,0
000000024769.txt,0,0,1,0,0,0,1
000000265303.txt,0,1,0,0,0,0,0
000000457491.txt,0,0,0,0,0,1,0
000000075621.txt,1,0,0,0,3,0,0
000000524140.txt,1,0,0,0,1,0,0
000000268774.txt,1,1,1,0,1,0,5
000000271505.txt,0,5,1,0,0,0,0
000000045105.txt,1,0,0,0,0,0,2
000000566364.txt,0,1,0,0,0,0,1
000000532142.txt,0,0,1,0,0,1,0
000000467182.txt,1,1,0,0,0,0,0
000000027616.txt,0,0,1,1,0,0,0
000000055903.txt,1,1,0,0,0,0,0
000000360064.txt,1,0,1,0,0,0,2
000000101620.txt,0,0,1,0,0,0,0
000000357461.txt,0,1,0,0,0,0,0
000000363224.txt,0,0,1,0,0,0,2
000000155364.txt,1,0,1,0,0,1,0
000000444210.txt,1,0,0,0,0,0,3
000000251589.txt,1,0,0,0,0,0,1
000000393277.txt,0,0,1,0,0,0,0
000000318164.txt,1,0,0,0,0,1,0
000000428212.txt,0,0,0,0,0,1,0
000000306535.txt,0,0,1,0,0,0,3
000000496845.txt,0,0,0,0,0,0,1
000000513458.txt,1,0,0,0,0,1,0
000000407570.txt,1,0,1,0,0,0,1
000000103936.txt,1,0,0,0,1,0,0
000000008373.txt,0,0,1,0,0,0,5
000000294954.txt,0,0,0,0,0,1,0
000000536321.txt,0,2,0,0,0,0,0
000000052516.txt,1,0,1,0,1,0,0
000000515502.txt,0,0,0,0,0,1,0
000000166794.txt,0,0,0,0,0,1,0
000000212969.txt,1,0,0,1,0,0,0
000000351876.txt,0,0,0,1,0,0,0
000000033786.txt,0,0,1,0,0,0,0
000000107386.txt,1,0,1,0,1,0,0
000000073974.txt,0,0,1,0,0,0,2
000000566419.txt,1,0,0,0,1,0,0
000000048196.txt,0,0,0,0,1,0,0
000000290403.txt,0,5,0,1,0,0,0
000000393266.txt,0,0,1,0,0,0,0
000000345625.txt,1,4,1,0,1,0,0
000000062132.txt,0,0,1,0,0,0,0
000000142229.txt,1,0,1,0,0,0,1
000000470454.txt,1,0,1,0,1,0,0
000000369762.txt,1,0,0,0,0,1,0
000000062109.txt,1,3,0,0,0,0,0
000000177101.txt,0,0,0,0,0,0,1
000000028714.txt,0,1,0,0,0,0,0
000000412349.txt,0,0,0,0,1,0,1
000000276009.txt,1,0,1,2,0,0,4
000000546499.txt,0,0,1,0,0,0,0
000000377226.txt,1,0,1,0,1,0,0
000000137612.txt,0,0,1,0,0,0,0
000000260627.txt,0,1,1,0,0,1,0
000000237000.txt,0,0,0,0,0,0,1
000000030685.txt,1,0,1,1,0,0,0
000000268468.txt,1,0,1,0,1,0,0
000000422295.txt,1,0,1,1,0,0,0
000000178747.txt,0,0,0,0,1,0,0
000000017859.txt,1,0,1,1,0,0,0
000000229874.txt,1,0,1,0,1,0,0
000000065859.txt,1,3,0,0,1,1,0
000000551100.txt,1,1,1,0,0,0,0
000000491397.txt,1,0,1,0,2,0,0
000000333018.txt,1,1,1,0,0,0,0
000000315229.txt,0,4,0,0,0,0,0
000000160872.txt,0,1,0,0,0,1,0
000000430790.txt,1,0,1,4,0,0,0
000000102377.txt,1,0,1,0,1,0,0
000000037563.txt,0,0,1,0,0,0,0
000000146599.txt,1,0,0,1,0,0,0
000000304627.txt,0,1,0,0,0,0,0
000000378825.txt,1,0,0,0,0,1,0
000000188911.txt,0,0,1,0,0,0,1
000000463270.txt,0,0,0,0,2,0,0
000000336580.txt,1,0,1,0,2,0,0
000000336568.txt,0,0,1,0,0,0,0
000000020979.txt,0,0,1,2,2,0,0
000000575202.txt,0,0,0,0,0,0,2
000000252544.txt,0,1,1,0,0,0,0
000000570826.txt,1,0,0,0,0,1,0
000000564682.txt,0,0,1,0,0,0,0
000000292986.txt,0,0,1,0,0,0,4
000000438171.txt,0,0,0,0,2,0,0
000000274123.txt,1,2,0,0,0,0,0
000000106513.txt,1,0,1,0,1,0,0
000000441292.txt,0,0,1,0,0,0,1
000000121361.txt,1,0,0,0,0,0,1
000000492104.txt,0,0,1,0,0,1,2
000000398535.txt,1,1,1,0,1,0,0
000000019087.txt,0,0,0,1,0,0,0
000000085045.txt,1,0,1,0,1,0,0
000000517723.txt,0,0,0,0,1,0,0
000000380539.txt,1,0,0,0,1,0,0
000000497274.txt,1,0,0,0,1,0,2
000000281394.txt,0,1,0,0,0,0,0
000000450666.txt,1,0,1,2,3,0,1
000000482588.txt,1,0,0,1,0,0,0
000000296599.txt,0,0,0,0,0,3,0
000000232339.txt,1,1,1,1,0,0,2
000000491703.txt,0,0,0,0,0,1,0
000000243071.txt,1,0,1,2,0,0,0
000000378183.txt,0,0,1,0,0,0,0
000000122039.txt,0,0,0,0,0,1,0
000000192539.txt,1,1,0,0,0,0,0
000000406760.txt,0,0,1,0,0,0,0
000000249982.txt,0,0,0,0,0,1,0
000000123262.txt,1,0,0,0,0,2,0
000000285192.txt,1,0,1,1,0,0,1
000000274376.txt,1,0,0,0,0,0,2
000000342591.txt,1,0,0,0,1,0,0
000000546511.txt,0,0,0,0,0,1,0
000000188165.txt,1,1,1,3,1,0,0
000000039971.txt,0,0,0,0,0,1,0
000000495059.txt,1,0,1,0,0,0,4
000000312103.txt,0,0,1,0,0,0,1
000000115571.txt,1,0,1,0,2,0,0
000000027226.txt,1,0,0,0,0,1,0
000000098408.txt,0,0,0,2,0,0,0
000000461588.txt,1,0,0,1,0,0,0
000000403489.txt,0,1,1,0,0,0,1
000000487840.txt,1,2,0,0,0,0,0
000000321119.txt,0,0,0,0,0,0,2
000000334610.txt,0,0,0,0,0,1,0
000000127945.txt,1,0,0,0,0,2,0
000000083770.txt,0,0,1,0,0,0,2
000000219928.txt,1,0,1,3,1,0,0
000000384698.txt,0,0,0,0,0,0,1
000000380868.txt,0,0,0,0,1,0,0
000000483897.txt,0,0,0,0,0,0,2
000000329573.txt,1,0,0,0,0,0,3
000000304601.txt,1,0,0,0,4,0,0
000000545128.txt,0,0,0,0,1,0,0
000000010936.txt,0,0,1,0,0,0,0
000000067704.txt,0,0,0,0,0,1,0
000000044017.txt,1,0,1,7,0,0,0
000000225784.txt,0,1,0,0,0,0,0
000000393982.txt,0,0,1,0,0,0,1
000000507928.txt,1,0,0,1,0,0,0
000000510755.txt,0,0,0,12,0,0,0
000000348929.txt,1,2,0,3,0,0,0
000000259535.txt,0,2,1,0,0,0,0
000000432849.txt,0,0,0,0,0,1,0
000000321942.txt,0,0,0,0,0,1,0
000000560046.txt,0,0,1,0,0,0,0
000000225402.txt,1,1,1,0,0,0,0
000000016653.txt,0,0,0,0,0,1,0
000000391343.txt,1,0,0,2,0,0,0
000000439896.txt,1,0,0,1,0,0,0
000000529667.txt,1,3,1,0,0,0,0
000000428336.txt,1,5,0,0,0,0,0
000000536711.txt,0,0,1,0,0,0,0
000000124764.txt,1,0,0,0,0,1,0
000000204556.txt,0,0,1,0,0,0,0
000000246181.txt,0,0,0,0,0,0,2
000000326116.txt,0,0,1,0,0,0,0
000000546046.txt,1,0,0,0,3,0,0
000000002687.txt,1,0,1,1,0,0,1
000000465005.txt,1,1,0,0,0,0,0
000000140291.txt,1,0,0,0,0,0,1
000000253416.txt,1,0,1,1,1,0,0
000000580607.txt,1,1,0,0,0,0,0
000000263828.txt,1,1,0,2,0,0,1
000000440811.txt,0,6,1,0,0,0,0
000000336812.txt,1,0,0,0,1,0,0
000000103272.txt,0,0,0,0,0,0,1
000000423484.txt,1,0,0,0,1,0,0
000000052523.txt,0,0,0,0,2,0,0
000000203021.txt,1,1,0,0,0,0,0
000000307371.txt,0,0,1,0,0,0,0
000000354278.txt,0,0,1,0,0,0,0
000000050125.txt,0,0,1,0,2,0,2
000000183620.txt,1,0,1,0,0,0,1
000000298318.txt,1,2,0,0,0,0,0
000000474038.txt,0,0,1,0,0,0,0
000000181518.txt,0,0,1,0,0,0,0
000000359451.txt,0,0,0,4,0,0,0
000000149623.txt,1,1,0,0,0,0,0
000000307708.txt,0,0,1,0,0,0,0
000000085752.txt,0,0,1,0,0,0,0
000000022806.txt,1,0,1,0,0,0,1
000000245415.txt,1,2,1,0,0,0,0
000000420049.txt,1,1,1,0,0,0,0
000000192090.txt,1,0,1,0,1,0,0
000000074159.txt,0,0,1,0,0,0,0
000000466346.txt,1,0,0,0,1,0,0
000000571462.txt,0,0,1,0,0,0,0
000000565546.txt,1,0,0,0,0,0,1
000000112915.txt,0,1,0,0,0,0,0
000000253342.txt,0,0,0,0,0,1,0
000000529840.txt,0,0,1,0,0,0,0
000000536145.txt,0,13,0,0,2,0,0
000000293246.txt,1,0,0,0,3,0,0
000000038274.txt,0,0,1,0,0,0,0
000000205439.txt,1,0,0,0,0,0,3
000000047293.txt,0,0,1,0,0,0,8
000000511231.txt,1,3,1,0,0,0,0
000000159582.txt,1,0,0,0,1,0,0
000000351268.txt,0,0,1,0,0,0,0
000000438620.txt,1,0,1,1,0,0,0
000000466942.txt,0,0,0,0,1,0,1
000000222782.txt,1,0,1,0,0,0,1
000000333995.txt,1,0,0,0,0,1,0
000000420629.txt,0,4,0,4,0,0,1
000000440344.txt,1,2,0,0,1,0,1
000000187090.txt,1,0,1,0,0,0,4
000000293605.txt,1,2,0,0,0,0,0
000000113212.txt,1,1,0,0,0,0,0
000000039790.txt,0,0,0,0,0,1,0
000000414851.txt,1,0,1,0,1,0,0
000000215149.txt,0,0,1,0,0,0,1
000000259758.txt,0,0,1,0,0,0,0
000000019499.txt,1,2,1,0,0,0,0
000000261431.txt,0,0,1,0,0,1,0
000000078361.txt,0,0,1,0,0,0,0
000000294404.txt,1,1,0,0,0,0,0
000000181064.txt,1,0,0,0,0,2,0
000000343225.txt,0,0,1,0,0,0,0
000000457900.txt,0,0,0,0,0,0,2
000000519319.txt,0,0,1,0,1,0,0
000000334743.txt,0,0,0,0,4,0,0
000000523037.txt,1,0,1,0,0,0,1
000000060814.txt,0,0,1,0,0,0,1
000000126687.txt,0,0,1,0,0,0,1
000000423423.txt,0,0,0,0,0,1,0
000000211431.txt,0,0,0,7,0,0,0
000000384395.txt,0,0,0,0,0,1,0
000000517719.txt,0,0,1,0,0,1,1
000000250136.txt,1,0,0,1,0,0,0
000000075552.txt,1,1,0,0,0,0,0
000000344870.txt,0,0,0,0,0,1,0
000000129187.txt,0,0,1,0,0,0,0
000000111661.txt,1,0,0,0,0,1,0
000000158713.txt,1,0,0,1,0,0,0
000000061266.txt,1,0,0,0,0,2,0
000000311042.txt,1,0,0,0,0,2,0
000000022429.txt,1,0,0,0,0,1,0
000000166057.txt,0,0,0,0,2,0,0
000000531146.txt,0,0,1,0,1,0,1
000000314069.txt,0,0,1,0,0,0,0
000000480685.txt,0,0,1,0,0,0,0
000000013325.txt,1,0,1,1,0,0,0
000000411104.txt,0,0,1,0,0,0,0
000000531796.txt,1,0,1,0,4,0,0
000000308546.txt,0,0,0,0,0,1,0
000000440577.txt,0,0,1,0,0,1,0
000000301158.txt,1,0,0,0,2,0,0
000000084383.txt,1,0,0,0,0,0,1
000000410173.txt,1,0,0,0,1,0,0
000000200212.txt,0,0,0,0,3,0,0
000000579807.txt,0,0,0,0,0,0,1
000000045481.txt,0,0,1,0,0,0,1
000000250801.txt,1,0,1,0,0,0,1
000000095561.txt,0,0,0,0,0,0,1
000000397769.txt,0,0,1,0,0,0,0
000000027511.txt,1,0,0,0,2,0,0
000000368833.txt,1,0,1,0,1,0,0
000000304725.txt,0,0,1,0,0,0,0
000000428503.txt,1,1,0,0,0,0,0
000000000795.txt,1,0,0,0,0,2,0
000000120541.txt,1,1,0,0,0,0,0
000000474073.txt,0,0,1,0,0,0,1
000000262006.txt,1,1,1,0,0,0,0
000000485761.txt,0,0,0,0,0,0,1
000000009451.txt,1,0,0,0,1,0,0
000000575252.txt,1,0,0,1,0,0,0
000000299244.txt,0,3,1,0,0,0,1
000000191990.txt,1,0,0,2,0,0,1
000000119845.txt,1,0,0,0,0,1,0
000000081264.txt,0,0,0,0,0,1,0
000000412471.txt,1,1,0,0,0,0,0
000000507263.txt,1,0,0,0,0,1,0
000000285235.txt,0,0,0,0,1,0,0
000000520918.txt,0,0,0,0,0,3,0
000000004020.txt,1,0,1,0,0,0,1
000000237215.txt,0,0,0,0,0,0,1
000000220654.txt,0,0,0,0,0,0,1
000000309862.txt,1,0,0,3,0,0,0
000000177338.txt,1,0,0,2,0,0,0
000000400093.txt,1,0,1,0,1,0,0
000000442667.txt,0,0,1,0,1,0,2
000000349047.txt,1,7,0,4,0,0,1
000000540459.txt,1,0,0,1,0,0,0
000000232954.txt,1,0,0,0,0,2,0
000000195449.txt,1,0,1,1,0,0,1
000000090442.txt,0,0,1,0,1,0,0
000000522244.txt,1,0,0,0,0,2,0
000000053111.txt,0,0,0,0,0,0,1
000000031465.txt,1,1,0,0,0,0,0
000000517305.txt,1,0,1,0,1,0,2
000000163723.txt,0,0,1,0,0,0,3
000000096084.txt,0,0,1,0,0,0,0
000000241076.txt,1,1,1,1,2,0,1
000000008311.txt,0,0,0,0,0,0,2
000000294829.txt,0,0,0,1,0,0,0
000000160433.txt,1,0,0,0,0,1,0
000000000151.txt,1,0,0,0,0,1,0
000000451793.txt,1,4,1,0,1,0,0
000000072550.txt,1,0,1,0,0,0,1
000000128955.txt,1,0,0,1,0,0,0
000000486513.txt,1,1,1,0,0,0,0
000000119402.txt,1,0,0,0,1,0,0
000000069136.txt,0,0,1,0,0,0,0
000000164521.txt,1,0,1,0,0,0,5
000000226708.txt,0,0,0,0,1,0,0
000000283388.txt,0,0,0,0,0,1,0
000000178849.txt,0,1,1,0,0,0,0
000000475529.txt,0,0,1,0,1,0,1
000000234387.txt,1,3,0,0,0,0,0
000000188902.txt,0,0,0,0,0,0,1
000000386514.txt,1,0,1,8,0,0,1
000000524366.txt,0,0,0,1,0,0,0
000000292459.txt,1,0,0,1,0,0,0
000000092575.txt,0,0,1,0,0,0,0
000000241342.txt,1,1,1,0,0,0,0
000000241291.txt,1,6,1,5,0,0,0
000000172852.txt,0,0,0,1,0,0,0
000000251210.txt,1,0,0,1,0,0,0
000000191613.txt,1,0,1,0,1,0,0
000000419265.txt,1,0,0,1,0,0,0
000000068987.txt,1,0,0,0,0,2,0
000000142002.txt,1,0,1,0,0,0,1
000000389418.txt,0,0,1,0,0,0,1
000000178423.txt,0,0,0,0,0,1,0
000000354427.txt,1,0,0,1,0,0,0
000000264456.txt,1,0,1,0,0,0,1
000000555308.txt,1,0,1,0,0,0,2
000000469026.txt,1,0,1,0,1,0,0
000000517410.txt,1,0,1,0,0,0,2
000000508418.txt,1,0,1,0,2,0,2
000000238147.txt,0,3,0,0,0,0,1
000000226380.txt,1,0,1,0,0,0,1
000000021151.txt,1,0,0,1,0,0,0
000000039685.txt,0,0,0,0,0,0,1
000000395339.txt,1,0,0,4,0,0,0
000000047617.txt,0,0,0,0,0,0,3
000000246988.txt,0,0,0,0,0,2,0
000000246446.txt,1,0,1,0,1,0,0
000000483722.txt,0,0,1,0,0,1,0
000000243212.txt,1,0,1,0,0,0,1
000000293864.txt,0,0,0,0,1,0,0
000000185789.txt,1,0,0,0,0,1,0
000000151934.txt,0,0,1,0,1,0,0
000000442945.txt,0,2,1,0,0,0,0
000000229559.txt,1,0,1,0,0,1,1
000000220504.txt,1,0,0,1,0,0,0
000000088165.txt,1,0,0,0,1,0,1
000000280354.txt,1,0,0,4,0,0,0
000000176495.txt,0,0,0,0,2,0,0
000000486571.txt,0,0,1,0,0,7,0
000000210806.txt,0,0,0,0,0,0,2
000000032967.txt,1,0,0,6,0,0,0
000000198506.txt,0,0,0,0,0,1,0
000000034950.txt,1,0,0,0,0,1,0
000000101931.txt,1,0,0,0,0,1,0
000000166467.txt,1,0,0,2,0,0,0
000000436600.txt,0,0,0,0,1,0,0
000000056544.txt,0,0,0,0,0,1,0
000000568265.txt,1,0,1,0,0,1,0
000000339312.txt,0,0,0,0,3,0,0
000000238729.txt,1,0,1,1,0,0,11
000000401893.txt,0,0,0,0,0,2,0
000000391300.txt,1,0,1,0,0,0,1
000000085913.txt,0,0,1,3,0,0,0
000000372740.txt,1,1,1,0,0,0,0
000000282624.txt,0,0,0,1,0,0,0
000000447297.txt,1,0,1,2,0,0,0
000000289341.txt,1,0,1,0,1,0,0
000000426758.txt,0,0,1,0,0,0,0
000000401776.txt,1,1,1,0,1,0,0
000000072606.txt,0,0,1,0,0,0,1
000000032819.txt,0,0,0,0,0,1,0
000000416596.txt,1,0,0,0,1,0,0
000000474208.txt,0,0,1,0,0,0,0
000000363407.txt,0,0,0,0,0,1,0
000000396412.txt,1,0,0,1,0,0,0
000000166932.txt,0,0,0,0,0,1,0
000000579471.txt,1,0,1,0,1,0,0
000000115633.txt,0,0,1,0,0,1,0
000000503667.txt,1,0,0,0,1,0,0
000000384167.txt,0,0,0,1,0,0,0
000000419544.txt,1,0,0,0,1,0,0
000000303608.txt,1,0,0,0,2,0,0
000000467000.txt,1,1,1,0,0,0,0
000000459848.txt,1,0,0,0,0,1,0
000000131361.txt,0,0,0,0,1,0,0
000000400361.txt,1,0,1,0,2,0,0
000000559755.txt,0,0,1,0,0,0,1
000000274786.txt,1,0,1,0,2,0,1
000000068036.txt,0,0,0,0,0,3,0
000000326428.txt,1,0,1,0,0,0,1
000000414891.txt,0,0,0,0,0,1,0
000000128264.txt,1,0,1,0,1,0,0
000000088339.txt,0,0,1,0,0,1,0
