,txt_fn,pedestrian,bicycle,car,motorcycle,bus,train,truck
580,000000396768.txt,2,0,0,0,0,0,0
581,000000406030.txt,1,0,0,0,0,0,0
582,000000142426.txt,0,0,1,0,0,0,0
583,000000541734.txt,1,0,0,0,0,0,0
584,000000415548.txt,1,0,0,0,0,0,0
585,000000001709.txt,0,0,1,0,0,0,0
586,000000134552.txt,1,0,0,0,0,0,0
587,000000578055.txt,12,0,0,0,0,0,0
588,000000293819.txt,1,0,0,0,0,0,0
589,000000469061.txt,2,0,0,0,0,0,0
590,000000485629.txt,1,0,0,0,0,0,0
591,000000469355.txt,1,0,0,0,0,0,0
592,000000382080.txt,13,0,0,0,0,0,0
593,000000298312.txt,3,0,0,0,0,0,0
594,000000213355.txt,1,0,0,0,0,0,0
595,000000354205.txt,13,0,2,12,0,0,0
596,000000527748.txt,1,0,0,0,0,0,0
597,000000312559.txt,2,1,1,0,1,0,2
598,000000151807.txt,1,0,1,1,0,0,0
599,000000222262.txt,1,0,0,0,0,0,0
600,000000281505.txt,1,0,0,0,0,0,0
601,000000015902.txt,7,0,2,0,0,0,0
602,000000500982.txt,2,0,0,0,0,0,0
603,000000406756.txt,1,0,0,0,0,0,0
604,000000469475.txt,3,0,1,1,0,0,1
605,000000008190.txt,1,0,0,0,0,0,0
606,000000026697.txt,1,0,0,0,0,0,0
607,000000318854.txt,1,0,0,0,0,0,0
608,000000505611.txt,13,0,0,0,0,0,0
609,000000209755.txt,1,0,0,0,0,0,0
610,000000017587.txt,4,0,0,0,0,0,0
611,000000220215.txt,13,0,0,0,0,0,0
612,000000368148.txt,7,0,5,0,4,0,0
613,000000180014.txt,1,0,0,0,0,0,0
614,000000121633.txt,1,0,0,0,0,0,0
615,000000520654.txt,13,0,0,0,0,0,0
616,000000191101.txt,2,0,0,0,0,0,0
617,000000188482.txt,1,0,5,1,0,0,1
618,000000014209.txt,4,0,0,0,0,0,0
619,000000042288.txt,13,0,0,0,0,0,0
620,000000020168.txt,1,0,0,0,0,0,0
621,000000067631.txt,2,0,0,0,0,0,0
622,000000562388.txt,1,0,0,0,0,0,0
623,000000014450.txt,13,0,0,0,0,2,0
624,000000395850.txt,1,0,0,0,0,0,0
625,000000105888.txt,13,0,0,0,0,0,0
626,000000301634.txt,1,0,5,0,0,0,4
627,000000547795.txt,5,0,0,0,0,0,0
628,000000211205.txt,13,0,4,0,0,0,0
629,000000317357.txt,1,0,0,0,0,0,0
630,000000258350.txt,7,0,0,0,1,0,0
631,000000041404.txt,1,0,0,0,0,0,0
632,000000162580.txt,1,0,0,0,0,0,0
633,000000115018.txt,3,0,0,0,0,0,0
634,000000092054.txt,1,0,0,0,0,0,0
635,000000500818.txt,2,0,0,0,0,0,0
636,000000151330.txt,3,0,0,0,0,0,0
637,000000129142.txt,4,0,0,0,0,0,0
638,000000277390.txt,4,0,0,0,0,0,0
639,000000510536.txt,1,0,0,0,0,1,0
640,000000135242.txt,10,0,0,0,0,0,0
641,000000562227.txt,0,0,0,0,0,1,0
642,000000473190.txt,0,0,1,0,0,0,0
643,000000482751.txt,3,0,0,0,0,0,0
644,000000333730.txt,2,0,0,0,0,0,0
645,000000547744.txt,4,0,0,0,1,0,0
646,000000155936.txt,5,0,0,0,0,0,0
647,000000295460.txt,1,0,0,0,0,0,1
648,000000055809.txt,1,0,0,0,0,0,0
649,000000545929.txt,3,0,0,0,0,0,0
650,000000211985.txt,1,0,0,0,0,0,0
651,000000019247.txt,13,0,0,0,0,0,0
652,000000353607.txt,0,0,0,0,3,0,0
653,000000216852.txt,1,0,0,0,0,0,0
654,000000042050.txt,1,0,0,0,0,0,0
655,000000266756.txt,1,0,0,0,0,0,0
656,000000102353.txt,2,0,0,0,0,0,0
657,000000081707.txt,1,0,0,0,0,0,0
658,000000311914.txt,0,0,1,0,1,0,0
659,000000404990.txt,13,0,0,0,0,0,0
660,000000322445.txt,4,0,0,0,0,0,0
661,000000517370.txt,3,0,0,0,0,0,0
662,000000080864.txt,2,0,0,0,0,0,0
663,000000325475.txt,1,0,0,0,0,0,0
664,000000139836.txt,5,0,0,0,0,0,0
665,000000277150.txt,3,0,3,0,0,0,1
666,000000330694.txt,1,0,0,0,0,0,0
667,000000401957.txt,4,0,0,0,0,0,0
668,000000500945.txt,0,0,0,0,0,1,0
669,000000157656.txt,2,0,0,0,0,0,0
670,000000314204.txt,1,0,0,0,0,0,0
671,000000422479.txt,2,0,0,0,0,0,0
672,000000297451.txt,2,0,0,0,0,0,0
673,000000290370.txt,3,0,0,0,0,0,0
674,000000081842.txt,6,0,10,0,0,0,3
675,000000501926.txt,2,0,0,0,0,0,0
676,000000294509.txt,1,0,0,0,0,0,0
677,000000194161.txt,1,0,0,0,0,0,0
678,000000573968.txt,3,0,0,0,0,0,0
679,000000360624.txt,4,0,7,0,0,0,0
680,000000578714.txt,10,0,0,0,0,1,0
681,000000367784.txt,1,0,0,0,0,0,0
682,000000091545.txt,1,0,0,0,0,0,0
683,000000260699.txt,0,0,0,0,0,0,1
684,000000281997.txt,6,0,0,0,0,0,0
685,000000567949.txt,1,0,0,0,0,0,0
686,000000251910.txt,11,0,0,0,0,0,0
687,000000170227.txt,1,0,0,0,0,0,0
688,000000476233.txt,4,0,0,0,0,0,0
689,000000358517.txt,6,0,0,0,0,0,0
690,000000099956.txt,6,0,0,0,0,0,0
691,000000488127.txt,13,0,0,0,0,0,0
692,000000242618.txt,1,0,0,0,0,0,0
693,000000322388.txt,2,0,0,0,0,0,0
694,000000069440.txt,1,0,0,0,0,0,0
695,000000181888.txt,11,0,0,0,0,0,0
696,000000440928.txt,0,0,4,0,0,0,0
697,000000259349.txt,5,0,0,0,0,1,0
698,000000024368.txt,9,0,1,0,1,0,0
699,000000564186.txt,8,0,6,0,2,0,1
700,000000135244.txt,1,0,0,0,0,0,0
701,000000333855.txt,3,0,0,0,0,0,0
702,000000375823.txt,13,0,0,6,0,0,0
703,000000158861.txt,3,0,6,0,0,0,0
704,000000402776.txt,4,0,0,0,0,0,0
705,000000069196.txt,13,0,0,0,0,0,0
706,000000561468.txt,1,0,5,0,0,0,0
707,000000278115.txt,4,0,0,0,0,0,0
708,000000287663.txt,13,0,0,0,0,0,0
709,000000071004.txt,1,0,0,0,0,0,0
710,000000057217.txt,5,0,0,0,0,0,0
711,000000423711.txt,11,0,0,0,0,0,0
712,000000363981.txt,2,0,0,0,0,0,0
713,000000048747.txt,1,0,0,0,0,0,1
714,000000530369.txt,1,0,0,0,0,0,0
715,000000329847.txt,5,0,0,0,0,0,0
716,000000385858.txt,2,2,0,0,0,0,0
717,000000063812.txt,6,0,0,0,0,0,0
718,000000453765.txt,1,0,0,0,0,0,0
719,000000420380.txt,1,0,0,0,0,0,0
720,000000360449.txt,0,0,11,0,0,0,0
721,000000332432.txt,4,0,0,0,0,0,0
722,000000568050.txt,12,2,5,0,1,0,0
723,000000185881.txt,2,0,3,0,1,0,0
724,000000056040.txt,5,0,0,0,0,0,0
725,000000497199.txt,1,0,0,0,0,0,0
726,000000524069.txt,8,0,0,0,0,0,0
727,000000489313.txt,1,0,0,0,0,0,0
728,000000061181.txt,7,1,12,1,3,0,5
729,000000411108.txt,5,0,4,0,1,0,0
730,000000409667.txt,2,0,0,0,0,0,0
731,000000358599.txt,7,0,0,0,0,0,0
732,000000557375.txt,5,0,0,0,0,0,0
733,000000185826.txt,13,0,0,0,0,0,0
734,000000055118.txt,1,0,0,0,0,0,0
735,000000066082.txt,2,6,1,0,1,0,1
736,000000169094.txt,13,0,0,0,0,0,0
737,000000205409.txt,1,0,0,0,0,0,0
738,000000116261.txt,5,0,0,0,0,0,0
739,000000334423.txt,1,0,0,0,0,0,0
740,000000136970.txt,1,0,0,0,0,0,0
741,000000346823.txt,3,0,0,0,0,0,0
742,000000103720.txt,1,0,0,0,0,0,0
743,000000238074.txt,1,0,0,0,0,0,0
744,000000230335.txt,1,0,0,0,0,0,0
745,000000234624.txt,8,0,6,0,1,0,2
746,000000515796.txt,1,0,0,0,0,0,0
747,000000413900.txt,6,0,0,0,0,0,0
748,000000005535.txt,1,0,0,0,1,0,0
749,000000010041.txt,3,0,0,0,0,0,0
750,000000389116.txt,1,0,0,0,0,0,0
751,000000192554.txt,1,0,0,0,0,0,0
752,000000153832.txt,0,0,0,0,0,1,0
753,000000493983.txt,13,0,0,0,0,0,0
754,000000080554.txt,2,0,0,0,0,0,0
755,000000268306.txt,12,0,0,7,0,0,0
756,000000423091.txt,13,0,0,0,0,0,0
757,000000421619.txt,5,0,2,2,0,0,0
758,000000084653.txt,5,0,0,0,0,0,0
759,000000574227.txt,1,0,0,0,0,0,0
760,000000273439.txt,13,0,0,0,2,0,0
761,000000039865.txt,1,0,0,0,0,0,0
762,000000206704.txt,4,0,0,0,0,0,0
763,000000119061.txt,1,0,1,0,0,0,0
764,000000386864.txt,1,0,0,0,0,0,0
765,000000350513.txt,13,0,0,0,0,0,0
766,000000219817.txt,1,0,0,0,0,0,0
767,000000111819.txt,9,0,0,0,1,0,0
768,000000115791.txt,7,0,0,0,0,0,0
769,000000578572.txt,1,0,0,0,0,0,0
770,000000234643.txt,1,0,0,0,0,0,0
771,000000450904.txt,1,0,0,0,0,0,0
772,000000318193.txt,13,0,0,0,0,0,0
773,000000504318.txt,3,0,0,0,0,0,0
774,000000329125.txt,1,0,1,0,0,0,0
775,000000518198.txt,7,0,0,0,0,0,0
776,000000179770.txt,1,0,0,0,0,0,0
777,000000372555.txt,1,0,0,0,0,0,0
778,000000292543.txt,13,1,5,0,0,0,0
779,000000408475.txt,0,0,2,0,0,0,0
780,000000147105.txt,2,0,0,0,0,0,0
781,000000460234.txt,8,0,0,0,0,0,0
782,000000118612.txt,1,0,1,0,0,0,0
783,000000574783.txt,2,0,0,0,0,0,0
784,000000453029.txt,1,0,0,0,0,1,0
785,000000153892.txt,1,0,0,0,0,0,0
786,000000535326.txt,0,0,0,0,1,0,0
787,000000307342.txt,13,0,0,0,0,0,0
788,000000570545.txt,1,0,0,0,0,0,0
789,000000458448.txt,6,0,1,0,0,0,3
790,000000429063.txt,5,0,0,0,0,0,0
791,000000303342.txt,1,0,0,0,0,0,0
792,000000509553.txt,1,0,0,0,0,0,0
793,000000278816.txt,1,0,0,0,0,0,0
794,000000269958.txt,2,0,0,0,0,0,0
795,000000548168.txt,8,0,4,0,0,0,0
796,000000194621.txt,13,0,0,0,0,0,0
797,000000177338.txt,2,0,0,2,0,0,0
798,000000262710.txt,1,0,2,0,0,0,0
799,000000547135.txt,12,0,9,5,0,0,0
800,000000390840.txt,3,0,0,0,0,0,0
801,000000275608.txt,13,0,0,0,0,0,0
802,000000465692.txt,2,1,1,0,0,0,0
803,000000185862.txt,4,0,0,0,0,0,0
804,000000363079.txt,1,0,0,0,0,0,0
805,000000093511.txt,1,0,0,0,0,0,0
806,000000420354.txt,1,0,0,0,0,0,0
807,000000141519.txt,6,0,0,0,0,0,0
808,000000033625.txt,1,0,0,0,0,0,0
809,000000438968.txt,0,0,0,0,0,1,0
810,000000165350.txt,7,8,2,0,0,0,0
811,000000038317.txt,13,0,0,0,0,0,0
812,000000307138.txt,1,0,0,0,0,0,0
813,000000374181.txt,1,0,0,0,0,0,0
814,000000577380.txt,1,0,0,0,0,0,0
815,000000354819.txt,0,0,2,0,0,0,0
816,000000268731.txt,0,0,0,0,0,1,0
817,000000565128.txt,10,0,4,0,0,0,1
818,000000504974.txt,4,0,0,0,0,0,0
819,000000494968.txt,13,0,1,1,0,0,0
820,000000405121.txt,1,0,0,0,0,0,0
821,000000198068.txt,2,0,0,0,0,0,0
822,000000072792.txt,3,0,0,0,0,0,0
823,000000205904.txt,7,0,0,0,0,0,0
824,000000274409.txt,1,1,0,0,0,0,0
825,000000444871.txt,1,0,0,0,0,0,3
826,000000186218.txt,2,0,0,0,0,0,0
827,000000492440.txt,1,0,0,0,0,0,0
828,000000536933.txt,11,0,0,0,0,0,0
829,000000214725.txt,10,0,0,0,0,0,0
830,000000158964.txt,2,0,0,0,0,0,0
831,000000256366.txt,7,0,0,0,0,0,0
832,000000399822.txt,13,0,0,0,0,0,0
833,000000287190.txt,1,0,0,0,0,0,0
834,000000556383.txt,2,0,0,0,0,0,0
835,000000146510.txt,7,0,0,0,0,0,0
836,000000467745.txt,1,0,0,0,0,0,0
837,000000171845.txt,2,0,0,0,0,0,0
838,000000034557.txt,1,0,0,0,0,0,0
839,000000131847.txt,1,0,0,0,0,0,0
840,000000263428.txt,13,0,0,0,0,0,0
841,000000210537.txt,2,0,0,0,0,0,0
842,000000143841.txt,1,0,0,0,0,0,0
843,000000392282.txt,13,0,0,0,0,0,1
844,000000016195.txt,5,0,0,0,0,0,0
845,000000431404.txt,2,0,0,0,0,0,0
846,000000475578.txt,2,0,0,0,0,0,0
847,000000460684.txt,3,0,0,0,0,0,0
848,000000342969.txt,2,0,0,0,0,0,0
849,000000138527.txt,0,0,0,0,0,1,0
850,000000549599.txt,4,0,0,0,0,0,0
851,000000246717.txt,0,0,11,0,0,0,2
852,000000451573.txt,12,0,0,0,0,0,0
853,000000248193.txt,0,0,0,0,0,1,0
854,000000327526.txt,5,0,0,0,0,0,0
855,000000174496.txt,1,0,0,0,0,0,0
856,000000140481.txt,9,0,0,0,0,0,0
857,000000001774.txt,1,0,0,0,0,0,0
858,000000445087.txt,1,0,0,0,2,0,0
859,000000466448.txt,1,0,0,0,0,0,0
860,000000499239.txt,1,0,0,0,0,0,0
861,000000374597.txt,3,0,0,0,0,0,0
862,000000141702.txt,2,0,0,0,0,0,0
863,000000082225.txt,2,0,0,0,0,0,0
864,000000336578.txt,1,0,0,0,0,0,0
865,000000418135.txt,1,0,0,0,0,0,0
866,000000098408.txt,3,0,0,2,0,0,0
867,000000274655.txt,0,0,0,0,1,0,0
868,000000246156.txt,0,1,0,0,0,0,0
869,000000042204.txt,13,0,0,0,0,0,0
870,000000099965.txt,1,0,0,0,0,0,0
871,000000103260.txt,1,0,0,0,0,0,0
872,000000432216.txt,11,0,0,0,0,0,0
873,000000033429.txt,12,0,1,0,0,0,0
874,000000292053.txt,13,0,0,9,0,0,0
875,000000145873.txt,0,0,0,0,0,0,1
876,000000295593.txt,4,0,0,0,0,0,0
877,000000411561.txt,3,0,0,0,0,0,0
878,000000368248.txt,1,0,0,0,0,0,0
879,000000141382.txt,13,0,0,0,0,0,0
880,000000340727.txt,9,0,0,0,0,0,0
881,000000268316.txt,1,0,0,0,0,0,0
882,000000318529.txt,12,0,0,0,0,0,0
883,000000137954.txt,2,0,0,0,0,0,0
884,000000129700.txt,5,0,0,0,0,0,0
885,000000326428.txt,6,0,5,0,0,0,1
886,000000159507.txt,8,0,0,0,0,0,0
887,000000022536.txt,1,0,0,0,0,0,0
888,000000112349.txt,3,0,0,0,0,0,0
889,000000029191.txt,1,0,2,0,0,0,0
890,000000181422.txt,11,0,0,0,0,0,0
891,000000230701.txt,2,0,0,0,0,0,0
892,000000111048.txt,13,0,0,0,0,0,0
893,000000122752.txt,1,0,0,0,0,0,0
894,000000475974.txt,1,0,0,0,0,0,0
895,000000581697.txt,13,0,0,0,0,0,0
896,000000520387.txt,1,0,0,0,0,0,0
897,000000056599.txt,3,0,0,0,0,0,0
898,000000551418.txt,9,0,0,0,0,0,0
899,000000319905.txt,2,0,0,0,0,0,0
900,000000316648.txt,4,0,4,0,0,0,0
901,000000450458.txt,2,0,1,0,0,1,0
902,000000435632.txt,1,0,0,0,0,0,0
903,000000227307.txt,0,0,13,0,0,0,0
904,000000167553.txt,3,0,0,0,0,0,0
905,000000342566.txt,13,0,3,13,0,0,0
906,000000312472.txt,1,0,0,0,0,0,0
907,000000495756.txt,8,0,0,0,0,0,1
908,000000128992.txt,0,0,0,0,0,1,0
909,000000542839.txt,3,0,0,0,0,0,0
910,000000126815.txt,1,0,0,0,0,0,0
911,000000545953.txt,8,0,2,0,1,0,1
912,000000561131.txt,7,0,0,0,0,0,0
913,000000179805.txt,1,0,0,0,0,0,0
914,000000156651.txt,2,0,0,0,0,0,0
915,000000391297.txt,1,0,0,0,0,0,0
916,000000360332.txt,6,0,0,0,0,0,0
917,000000393027.txt,3,0,0,0,0,0,0
918,000000060132.txt,1,0,0,0,0,0,0
919,000000432742.txt,5,0,0,0,0,0,0
920,000000171536.txt,4,0,3,0,0,0,0
921,000000481702.txt,5,0,0,0,0,0,0
922,000000327665.txt,1,0,0,0,0,0,0
923,000000221111.txt,7,0,0,0,0,0,0
924,000000221842.txt,5,0,0,0,0,0,0
925,000000511251.txt,10,0,0,0,0,0,0
926,000000260740.txt,0,0,0,0,0,0,1
927,000000055074.txt,3,0,0,0,0,0,0
928,000000493339.txt,3,0,0,1,0,0,0
929,000000157955.txt,2,0,3,0,0,1,0
930,000000190447.txt,0,1,0,0,0,0,0
931,000000389418.txt,0,0,1,0,0,0,1
932,000000438688.txt,9,0,0,0,0,0,0
933,000000185916.txt,1,0,0,0,0,0,0
934,000000000692.txt,2,0,0,0,0,0,0
935,000000342675.txt,2,0,0,0,0,1,0
936,000000457254.txt,1,0,0,1,0,0,0
937,000000315641.txt,1,0,0,0,0,0,0
938,000000539851.txt,2,0,0,0,0,0,0
939,000000296907.txt,1,0,0,0,0,0,0
940,000000275919.txt,1,0,0,0,0,0,0
941,000000149424.txt,2,0,0,0,0,0,0
942,000000092799.txt,1,0,0,0,0,0,0
943,000000462988.txt,6,0,0,0,0,0,1
944,000000522411.txt,1,0,0,0,0,0,1
945,000000444235.txt,0,0,1,0,1,0,0
946,000000420889.txt,1,0,0,0,0,0,0
947,000000274286.txt,1,0,0,0,0,0,0
948,000000507243.txt,5,0,0,0,0,0,4
949,000000350620.txt,1,0,0,0,0,0,0
950,000000376087.txt,1,0,0,0,0,0,0
951,000000444397.txt,1,0,0,0,0,0,0
952,000000477867.txt,7,0,0,0,0,0,0
953,000000292451.txt,11,0,6,0,1,0,0
954,000000131735.txt,1,0,0,0,0,0,0
955,000000324435.txt,1,0,0,0,0,0,0
956,000000378163.txt,1,0,0,1,0,0,0
957,000000145113.txt,2,0,0,0,0,0,0
958,000000279588.txt,2,0,0,0,0,0,0
959,000000388381.txt,1,0,0,0,0,0,0
960,000000514990.txt,7,0,0,0,0,0,0
961,000000183387.txt,6,0,0,0,0,0,0
962,000000255096.txt,3,0,0,0,2,0,1
963,000000524777.txt,1,0,0,0,0,0,0
964,000000381683.txt,13,0,0,0,0,0,0
965,000000245895.txt,4,0,0,0,0,0,0
966,000000252905.txt,1,0,0,0,0,0,0
967,000000329490.txt,12,0,0,0,0,0,0
968,000000396687.txt,6,0,0,0,0,0,0
969,000000567972.txt,1,0,0,0,0,0,0
970,000000443136.txt,6,0,0,0,0,0,0
971,000000567916.txt,6,0,0,0,0,0,0
972,000000215819.txt,13,0,3,0,0,0,0
973,000000042254.txt,2,0,1,0,0,0,0
974,000000438237.txt,1,0,0,0,0,0,0
975,000000482493.txt,3,0,0,0,0,0,0
976,000000489372.txt,1,0,0,0,0,0,0
977,000000266847.txt,1,0,0,0,0,0,0
978,000000032456.txt,0,0,3,0,0,0,1
979,000000091960.txt,6,0,0,0,0,0,0
980,000000554524.txt,2,0,0,0,0,0,0
981,000000409138.txt,3,0,3,0,1,0,0
982,000000533809.txt,1,0,0,0,0,0,0
983,000000356851.txt,1,0,0,0,0,0,0
984,000000308095.txt,11,0,0,0,0,0,0
985,000000555583.txt,12,0,5,0,0,0,0
986,000000123306.txt,2,0,0,0,0,0,0
987,000000068121.txt,3,0,0,0,0,0,0
988,000000242821.txt,1,0,0,0,0,0,0
989,000000432441.txt,2,0,0,0,0,0,0
990,000000052603.txt,2,0,0,0,0,0,0
991,000000016578.txt,6,0,12,0,0,0,2
992,000000061852.txt,1,0,0,0,0,0,0
993,000000175252.txt,6,0,0,0,0,0,0
994,000000291018.txt,1,0,0,0,0,0,0
995,000000444546.txt,1,0,2,0,0,0,0
996,000000545390.txt,3,0,0,0,0,0,0
997,000000292169.txt,1,0,0,0,0,0,0
998,000000154462.txt,7,0,3,0,0,0,0
999,000000403255.txt,1,0,0,0,0,0,0
1000,000000437562.txt,1,0,0,0,0,0,0
1001,000000390496.txt,2,0,0,0,0,0,0
1002,000000518305.txt,1,0,2,0,0,0,5
1003,000000043535.txt,1,0,0,0,0,0,0
1004,000000440673.txt,9,0,0,1,0,0,0
1005,000000120462.txt,0,0,0,0,0,0,1
1006,000000369122.txt,6,0,0,0,0,0,0
1007,000000375729.txt,2,0,0,0,0,0,0
1008,000000382188.txt,2,0,0,0,0,0,0
1009,000000468548.txt,13,0,0,0,0,0,0
1010,000000207670.txt,12,0,0,0,0,0,0
1011,000000092198.txt,1,0,0,0,0,0,0
1012,000000555170.txt,1,0,0,0,0,0,0
1013,000000414410.txt,5,0,0,0,0,0,0
1014,000000567847.txt,0,0,1,0,0,0,1
1015,000000569747.txt,10,0,0,0,0,0,0
1016,000000325080.txt,13,0,0,0,0,0,0
1017,000000509555.txt,2,0,0,0,0,0,0
1018,000000474769.txt,11,0,0,0,0,0,0
1019,000000144449.txt,1,0,0,0,0,0,0
1020,000000031904.txt,4,0,1,0,0,0,0
1021,000000103486.txt,3,0,0,0,0,0,0
1022,000000577399.txt,3,0,0,0,0,0,0
1023,000000417849.txt,1,0,0,0,0,0,0
1024,000000308025.txt,1,0,0,0,0,0,0
1025,000000068864.txt,5,0,0,0,0,0,0
1026,000000501388.txt,2,0,0,0,0,0,0
1027,000000280761.txt,1,0,0,1,0,0,0
1028,000000552348.txt,0,0,0,0,0,1,0
1029,000000386722.txt,9,1,0,2,0,0,0
1030,000000257065.txt,4,0,0,0,0,0,0
1031,000000214577.txt,10,0,0,0,0,0,0
1032,000000072657.txt,1,0,0,0,0,0,0
1033,000000060599.txt,0,0,6,0,0,0,0
1034,000000021571.txt,0,0,1,0,0,0,0
1035,000000241720.txt,5,1,0,0,0,0,0
1036,000000233430.txt,0,0,1,0,0,0,0
1037,000000429246.txt,13,0,1,0,0,0,0
1038,000000413432.txt,2,0,0,0,0,0,0
1039,000000046106.txt,5,0,1,0,0,0,1
1040,000000461976.txt,0,0,0,0,0,2,0
1041,000000551018.txt,2,0,10,0,4,0,2
1042,000000193640.txt,7,0,0,0,0,0,0
1043,000000414204.txt,2,0,0,0,0,0,0
1044,000000454562.txt,13,0,0,0,0,0,0
1045,000000364833.txt,2,1,0,1,0,0,0
1046,000000540174.txt,1,0,0,0,0,0,0
1047,000000318678.txt,2,0,0,0,0,0,0
1048,000000330637.txt,1,0,0,0,0,0,0
1049,000000050061.txt,2,0,0,0,0,0,0
1050,000000029241.txt,1,1,2,0,0,0,0
1051,000000023603.txt,6,0,0,0,0,0,0
1052,000000005756.txt,13,0,1,0,0,0,0
1053,000000249538.txt,1,0,0,0,0,0,0
1054,000000357552.txt,5,0,1,0,4,0,0
1055,000000260932.txt,3,0,0,0,0,0,0
1056,000000169712.txt,0,0,0,0,0,0,1
1057,000000484321.txt,1,0,0,0,0,0,0
1058,000000233365.txt,3,0,0,0,0,0,0
1059,000000411007.txt,1,0,0,0,0,0,0
1060,000000101816.txt,1,0,0,0,0,0,0
1061,000000537866.txt,1,0,0,0,0,0,0
1062,000000127324.txt,1,0,0,0,0,0,0
1063,000000232679.txt,1,0,0,0,0,0,0
1064,000000510866.txt,1,0,0,0,0,0,0
1065,000000110634.txt,0,0,5,0,0,0,2
1066,000000214273.txt,0,0,4,0,0,0,0
1067,000000446345.txt,0,0,0,0,0,0,1
1068,000000084825.txt,1,0,0,0,0,0,0
1069,000000087419.txt,13,0,10,2,0,0,3
1070,000000136932.txt,8,0,0,0,0,0,0
1071,000000036473.txt,1,0,0,0,0,0,0
1072,000000448694.txt,13,0,0,0,0,0,0
1073,000000148282.txt,12,1,0,0,0,0,0
1074,000000242074.txt,10,0,2,0,0,0,0
1075,000000101573.txt,2,0,0,0,0,0,0
1076,000000527038.txt,2,2,1,0,0,0,0
1077,000000011802.txt,9,0,0,0,0,0,0
1078,000000093191.txt,1,0,0,0,0,0,0
1079,000000361939.txt,4,1,0,0,0,0,0
1080,000000194450.txt,5,0,5,0,0,0,0
1081,000000187735.txt,11,0,0,0,0,0,0
1082,000000221390.txt,1,0,0,0,0,0,0
1083,000000254789.txt,8,0,4,0,0,0,1
1084,000000159451.txt,0,0,0,0,0,0,1
1085,000000285570.txt,11,0,0,0,0,0,0
1086,000000331954.txt,2,0,0,0,0,0,0
1087,000000015109.txt,0,1,0,0,0,0,0
1088,000000344319.txt,2,0,0,0,0,0,0
1089,000000085515.txt,2,0,0,0,0,0,0
1090,000000233042.txt,13,0,0,0,0,0,0
1091,000000381403.txt,1,0,0,0,0,0,0
1092,000000246608.txt,1,0,0,0,0,0,0
1093,000000108898.txt,1,0,0,0,0,0,0
1094,000000358801.txt,1,0,0,0,0,0,0
1095,000000519382.txt,9,0,0,0,0,0,0
1096,000000578650.txt,1,0,0,0,0,0,0
1097,000000045463.txt,1,1,0,0,0,0,0
1098,000000275631.txt,13,0,5,0,2,0,1
1099,000000493395.txt,1,0,0,0,0,1,0
1100,000000153476.txt,0,1,0,0,0,0,0
1101,000000572391.txt,1,0,0,0,0,0,0
1102,000000362130.txt,1,0,0,0,0,0,3
1103,000000249764.txt,1,0,0,0,0,0,0
1104,000000008025.txt,13,13,2,0,0,0,0
1105,000000416450.txt,2,0,0,0,0,0,0
1106,000000021202.txt,0,0,12,0,0,0,3
1107,000000175082.txt,10,0,0,0,0,0,0
1108,000000055618.txt,3,0,6,0,0,0,1
1109,000000391821.txt,2,0,0,0,0,0,0
1110,000000089248.txt,2,0,0,0,0,0,0
1111,000000114629.txt,13,0,0,0,0,0,0
1112,000000298318.txt,13,2,0,0,0,0,0
1113,000000313924.txt,1,0,0,0,0,0,0
1114,000000226988.txt,9,0,0,0,0,0,0
1115,000000357184.txt,6,0,0,0,0,0,0
1116,000000329147.txt,0,0,1,0,0,0,0
1117,000000450910.txt,9,0,0,0,0,0,0
1118,000000111224.txt,3,0,1,0,0,0,1
1119,000000238345.txt,0,0,7,0,0,0,2
1120,000000161958.txt,2,0,0,0,0,0,0
1121,000000533684.txt,1,0,0,0,0,0,0
1122,000000060190.txt,3,0,0,0,0,0,0
1123,000000376697.txt,1,0,0,0,0,0,0
1124,000000324455.txt,4,0,0,1,0,0,0
1125,000000198635.txt,1,0,0,0,0,0,0
1126,000000147846.txt,4,10,6,0,0,0,0
1127,000000301427.txt,1,0,0,0,0,0,0
1128,000000529529.txt,1,0,0,0,0,0,0
1129,000000196715.txt,12,0,1,0,0,0,1
1130,000000325787.txt,5,0,0,0,0,0,0
1131,000000547672.txt,1,0,0,0,0,0,0
1132,000000188443.txt,1,0,1,0,1,0,0
1133,000000127067.txt,13,0,0,10,0,0,1
1134,000000576059.txt,1,0,0,0,0,0,0
1135,000000341663.txt,1,0,0,0,0,0,0
1136,000000009497.txt,0,0,0,0,0,1,0
1137,000000077745.txt,0,0,12,0,0,0,1
1138,000000486977.txt,6,0,0,0,0,0,0
1139,000000109139.txt,1,0,0,0,0,0,0
1140,000000568883.txt,13,0,0,0,0,0,0
1141,000000225567.txt,10,0,0,0,0,0,0
1142,000000227359.txt,1,0,0,0,0,0,0
1143,000000162641.txt,4,0,0,0,0,0,0
1144,000000074364.txt,4,0,0,0,0,0,0
1145,000000203021.txt,3,1,0,0,0,0,0
1146,000000396324.txt,3,0,0,0,0,0,0
1147,000000562943.txt,6,0,0,0,0,0,0
1148,000000224377.txt,6,0,0,0,0,0,0
1149,000000203478.txt,6,0,0,0,1,0,0
1150,000000461236.txt,0,0,4,0,0,1,0
1151,000000095319.txt,3,0,0,0,0,0,0
1152,000000223194.txt,2,0,0,0,0,0,1
1153,000000054111.txt,7,0,1,0,0,0,0
1154,000000109308.txt,3,0,1,0,0,0,0
